NRAXES,MAXTEU,CALLCODE,WAGTYPE,WPOS,WAGON,UNNR,UNKLASSE,UNITWEIGHTNETT,UNITTYPE,UNITSEQUENCE,TRACK,TEUS,TERMINALWEIGHTNETT,TARE,SIZEFT,STARTPOSITION,SEQ,PAYLOAD,MOVETYPE,LOCATION,LEN,CONTAINERTARRA,CONTAINERNUMBER,COMPOUNDPOS,MAXTRAVELDISTANCE,TRAINSPLIT,TRAINREVERSED,MaxTrainWeightValue,WeightPercThresholdValue,HideUnplacedContainersValue,LengthPercThresholdValue
,,CTTROT20210408POL,,,,,,26020,20DV,3092554,,1,26020,,,,368696,,lader,CTTROT,,2300,CAXU 317475 6,33.01.2,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,,,26040,20DV,3092555,,1,26040,,,,368696,,lader,CTTROT,,2300,CAIU 247989 3,33.01.1,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,,,26060,20DV,3092556,,1,26060,,,,368696,,lader,CTTROT,,2300,TRLU 373416 0,24.01.1,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,,,26100,20DV,3092782,,1,28100,,,,368696,,lader,CTTROT,,2300,CAIU 245684 0,43.03.1,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,,,26120,20DV,3092552,,1,26120,,,,368696,,lader,CTTROT,,2300,CAIU 207136 6,08.02.2,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,,,27000,26TK,3093022,,1.3,,,,,368696,,lader,CTTROT,,4800,ATRU 350000 3,,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,,,27000,30BU,3092818,,1.5,26160,,,,368696,,lader,CTTROT,,3300,CLIU 300166 5,06.01.1,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,,,27700,20TK,3092544,,1,27700,,,,368696,,lader,CTTROT,,4000,KRIU 226041 7,12.01.2,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,,,28360,20DV,3092551,,1,28360,,,,368696,,lader,CTTROT,,2300,TCKU 185064 8,19.02.2,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,,,28685,20DV,3092553,,1,28685,,,,368696,,lader,CTTROT,,2300,CAIU 229755 9,34.01.1,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,,,28800,20TK,3092559,,1,28800,,,,368696,,lader,CTTROT,,4000,EKCU 230618 3,12.01.1,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,,,30000,20TK,3092560,,1,30000,,,,368696,,lader,CTTROT,,4000,EKCU 230604 9,34.01.2,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,1197003,3,19196,45PW,3092585,,2.25,19196,,,,368696,,lader,CTTROT,,4400,TLLU 159267 8,39.06.2,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,2055000,3,26000,23TK,3092797,,1.15,26000,,,,368696,,lader,CTTROT,,4800,KRIU 533012 2,11.13.1,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,2055000,3,27850,26TK,3092564,,1.3,27850,,,,368696,,lader,CTTROT,,4800,PCTU 354021 7,11.12.1,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,2055000,3,27900,26TK,3092567,,1.3,27900,,,,368696,,lader,CTTROT,,4800,PCTU 354017 7,13.13.3,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,2055000,3,27900,26TK,3092570,,1.3,27900,,,,368696,,lader,CTTROT,,4800,PCVU 350052 9,12.12.1,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,2055000,3,28000,26TK,3092565,,1.3,28000,,,,368696,,lader,CTTROT,,4800,PCTU 354016 1,13.14.1,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,2055000,3,28040,26TK,3092566,,1.3,28040,,,,368696,,lader,CTTROT,,4800,PCTU 354019 8,13.13.1,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,3082000,9,15320,45PW,3092843,,2.25,15320,,,,368696,,lader,CTTROT,,4400,CNEU 458711 7,39.06.1,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,3082000,9,25660,22TK,3092562,,1.1,25660,,,,368696,,lader,CTTROT,,4800,ZTKU 730221 3,19.10.1,100,12,False,1600,0.9,False,1
,,CTTROT20210408POL,,,,3082000,9,26760,26TK,3092805,,1.3,26760,,,,368696,,lader,CTTROT,,4800,PCVU 935006 7,19.10.2,100,12,False,1600,0.9,False,1
4,,CTTROT20210408POL,SGNS,3,37804558159-2,,,,,,,,,20000,60,,368696,60000,,,19.639999389648438,,,,100,12,False,1600,0.9,False,1
4,,CTTROT20210408POL,SGNS,9,37804557212-0,,,,,,,,,20000,60,,368696,60000,,,19.639999389648438,,,,100,12,False,1600,0.9,False,1
4,,CTTROT20210408POL,SGNS,20,31804557174-8,,,,,,,,,20000,60,,368696,60000,,,19.639999389648438,,,,100,12,False,1600,0.9,False,1
4,,CTTROT20210408POL,Sgns60,1,33684556213-9,,,,,,,,,20000,60,,368696,70000,,,19.639999389648438,,,,100,12,False,1600,0.9,False,1
4,,CTTROT20210408POL,Sgns60,12,31804557032-8,,,,,,,,,20000,60,,368696,72000,,,19.639999389648438,,,,100,12,False,1600,0.9,False,1
4,,CTTROT20210408POL,Sgns60,17,33684557015-7,,,,,,,,,20000,60,,368696,72000,,,19.639999389648438,,,,100,12,False,1600,0.9,False,1
4,,CTTROT20210408POL,Sgns60,23,37804557994-3,,,,,,,,,20000,60,,368696,70000,,,19.639999389648438,,,,100,12,False,1600,0.9,False,1
4,,CTTROT20210408POL,SGNSS,2,33684556220-4,,,,,,,,,20000,60,,368696,70000,,,19.639999389648438,,,,100,12,False,1600,0.9,False,1
4,,CTTROT20210408POL,SGNSS,4,37804558117-0,,,,,,,,,20000,60,,368696,70000,,,19.639999389648438,,,,100,12,False,1600,0.9,False,1
4,,CTTROT20210408POL,SGNSS,7,37804558111-3,,,,,,,,,20000,60,,368696,70000,,,19.639999389648438,,,,100,12,False,1600,0.9,False,1
4,,CTTROT20210408POL,SGNSS,19,37804557049-6,,,,,,,,,20000,60,,368696,70000,,,19.639999389648438,,,,100,12,False,1600,0.9,False,1
4,3,CTTROT20210408POL,SGNS,21,37804564007-5,,,,,,,,,20000,60,,368696,70000,,,19.639999389648438,,,,100,12,False,1600,0.9,False,1
6,,CTTROT20210408POL,SGGMRS,5,37804953045-4,,,,,,,,,29000,90,,368696,94000,,,29.590000152587891,,,,100,12,False,1600,0.9,False,1
6,,CTTROT20210408POL,SGGMRS,18,33684954286-3,,,,,,,,,29000,90,,368696,91000,,,29.590000152587891,,,,100,12,False,1600,0.9,False,1
6,,CTTROT20210408POL,Sggmrss,10,33884961563-2,,,,,,,,,27300,90,,368696,108000,,,29.590000152587891,,,,100,12,False,1600,0.9,False,1
6,,CTTROT20210408POL,Sggmrss,11,33884962426-1,,,,,,,,,26940,90,,368696,108000,,,29.590000152587891,,,,100,12,False,1600,0.9,False,1
6,,CTTROT20210408POL,Sggmrss,13,33884961350-4,,,,,,,,,27500,90,,368696,107500,,,29.590000152587891,,,,100,12,False,1600,0.9,False,1
6,,CTTROT20210408POL,Sggmrss,14,33884961369-4,,,,,,,,,27300,90,,368696,108000,,,29.590000152587891,,,,100,12,False,1600,0.9,False,1
6,,CTTROT20210408POL,Sggmrss,15,33884961417-1,,,,,,,,,27300,90,,368696,108000,,,29.590000152587891,,,,100,12,False,1600,0.9,False,1
6,,CTTROT20210408POL,Sggmrss,16,33884961410-6,,,,,,,,,27340,90,,368696,107600,,,29.590000152587891,,,,100,12,False,1600,0.9,False,1
6,,CTTROT20210408POL,Sggmrss,22,33884961159-9,,,,,,,,,27200,90,,368696,107600,,,29.590000152587891,,,,100,12,False,1600,0.9,False,1
6,,CTTROT20210408POL,Sggmrss,24,33884962545-8,,,,,,,,,26760,90,,368696,108200,,,29.590000152587891,,,,100,12,False,1600,0.9,False,1
6,4,CTTROT20210408POL,SGGRSS,6,37804850098-7,,,,,,,,,28000,80,,368696,107000,,,26.700000762939453,,,,100,12,False,1600,0.9,False,1
6,4.5,CTTROT20210408POL,SGGNS,8,37804963044-5,,,,,,,,,28400,90,,368696,106600,,,29.590000152587891,,,,100,12,False,1600,0.9,False,1
